"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"441",8.75458,0.00380744,0.729948,6.56834e-08,0.16,0.729548,7097.95,0.00349441,6.67444,7.93472,6.67446,7.93472,0.0348142,0.0229332,0.0043205,5e+05,1e+05,0.00380743,6.56929e-08,0.0255489,0.72587,7119.61,0.966125,314.9,0.00367846,5e+05,1e+05,"kon_TL","Siltux"
"442",87.5458,0.00380932,0.729588,6.5716e-09,0.16,0.729548,7097.95,0.00128433,27.4595,79.3082,27.4595,79.3082,0.143371,0.0229933,0.0043205,5e+06,1e+06,0.00380931,6.57256e-09,0.00616315,0.725737,7119.62,1.00048,314.9,0.00381113,5e+06,1e+06,"kon_TL","Siltux"
"443",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.000563547,0.000573944,0.000573944,0.000573944,0.000573944,9.73481e-10,0.000481736,0.000563547,2e-07,1e-06,6.86581e-05,0.000117837,0.15992,0.729548,7119.54,0.000569051,314.9,3.90699e-08,2e-07,1e-06,"koff_DT","Siltux"
"444",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.00056358,0.000573978,0.000573978,0.000573978,0.000573978,9.7354e-10,0.000481765,0.000563581,2e-06,1e-05,6.86581e-05,0.000117837,0.15992,0.729548,7119.54,0.000569085,314.9,3.90723e-08,2e-06,1e-05,"koff_DT","Siltux"
"445",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.000563919,0.000574322,0.000574323,0.000574323,0.000574323,9.74124e-10,0.000482054,0.000563919,2e-05,1e-04,6.86581e-05,0.000117837,0.15992,0.729548,7119.53,0.000569437,314.9,3.90965e-08,2e-05,1e-04,"koff_DT","Siltux"
"446",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.0005673,0.000577766,0.000577767,0.000577766,0.000577767,9.79964e-10,0.000484944,0.0005673,2e-04,0.001,6.86581e-05,0.000117837,0.15992,0.729548,7119.54,0.000572838,314.9,3.933e-08,2e-04,0.001,"koff_DT","Siltux"
"447",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.000601112,0.000612202,0.000612203,0.000612203,0.000612203,1.03837e-09,0.000513848,0.000601113,0.002,0.01,6.86581e-05,0.000117837,0.159916,0.729548,7119.54,0.000606963,314.9,4.16729e-08,0.002,0.01,"koff_DT","Siltux"
"448",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.000939238,0.000956566,0.000956567,0.000956567,0.000956567,1.62246e-09,0.000802888,0.000939239,0.02,0.1,6.86581e-05,0.000117837,0.159876,0.729548,7119.54,0.000948116,314.9,6.50958e-08,0.02,0.1,"koff_DT","Siltux"
"449",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00369329,0.0043205,0.2,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,0.2,1,"koff_DT","Siltux"
"450",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.0381312,0.0388349,0.0388366,0.038836,0.0388366,6.58688e-08,0.0325973,0.0381331,2,10,6.86581e-05,0.000117837,0.155569,0.729546,7119.53,0.0374549,314.9,2.57158e-06,2,10,"koff_DT","Siltux"
"451",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.376075,0.38303,0.383201,0.383138,0.383201,6.49667e-07,0.321637,0.376259,20,100,6.86581e-05,0.000117837,0.124695,0.729528,7119.56,0.296221,314.9,2.03379e-05,20,100,"koff_DT","Siltux"
"452",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,3.73929,3.80985,3.82684,3.82057,3.82684,6.46199e-06,3.21203,3.75752,200,1000,6.86581e-05,0.000117837,0.0391893,0.729484,7119.6,0.928702,314.9,6.37629e-05,200,1000,"koff_DT","Siltux"
"453",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,35.8242,36.6297,38.2633,37.6452,38.2633,6.21286e-05,32.116,37.5701,2000,10000,6.86581e-05,0.000117837,0.00438593,0.729479,7119.62,1.00108,314.9,6.87322e-05,2000,10000,"koff_DT","Siltux"
"454",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,252.596,264.618,382.627,328.664,382.627,0.000448825,321.156,375.696,20000,1e+05,6.86581e-05,0.000117837,0.000606032,0.72948,7119.62,1.0001,314.9,6.86647e-05,20000,1e+05,"koff_DT","Siltux"
"455",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,639.659,700.831,3826.27,1448.3,3826.27,0.0011887,3211.55,3756.96,2e+05,1e+06,6.86581e-05,0.000117837,0.000228445,0.72948,7119.62,1.00001,314.9,6.86587e-05,2e+05,1e+06,"koff_DT","Siltux"
"456",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,654.187,717.984,4400.21,1523.52,4400.21,0.00121779,3693.29,4320.5,1e-05,1e-06,6.86581e-05,0.000117837,0.000228794,0.72948,7119.62,1.00001,314.9,6.86591e-05,1e-05,1e-06,"kon_DT","Siltux"
"457",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,276.877,290.854,440.021,370.133,440.021,0.000493326,369.329,432.05,1e-04,1e-05,6.86581e-05,0.000117837,0.000609349,0.72948,7119.62,1.00014,314.9,6.86676e-05,1e-04,1e-05,"kon_DT","Siltux"
"458",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,40.9121,41.8555,44.0021,43.1866,44.0021,7.09922e-05,36.9329,43.205,0.001,1e-04,6.86581e-05,0.000117837,0.00439263,0.72948,7119.62,1.00038,314.9,6.86843e-05,0.001,1e-04,"kon_DT","Siltux"
"459",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.29642,4.37776,4.40021,4.39192,4.40021,7.42523e-06,3.69329,4.3205,0.01,0.001,6.86581e-05,0.000117837,0.0363657,0.729486,7119.6,0.911401,314.9,6.2575e-05,0.01,0.001,"kon_DT","Siltux"
"460",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.431808,0.439795,0.440021,0.439938,0.440021,7.45949e-07,0.369329,0.43205,0.1,0.01,6.86581e-05,0.000117837,0.120825,0.729526,7119.56,0.325046,314.9,2.2317e-05,0.1,0.01,"kon_DT","Siltux"
"461",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.0432026,0.0439998,0.0440021,0.0440013,0.0440021,7.46293e-08,0.0369329,0.043205,1,0.1,6.86581e-05,0.000117837,0.155,0.729545,7119.53,0.042225,314.9,2.89909e-06,1,0.1,"kon_DT","Siltux"
"462",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00369329,0.0043205,10,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,10,1,"kon_DT","Siltux"
"463",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,0.00043205,0.000440021,0.000440021,0.000440021,0.000440021,7.46331e-10,0.000369329,0.00043205,100,10,6.86581e-05,0.000117837,0.159936,0.729548,7119.54,0.000436341,314.9,2.99583e-08,100,10,"kon_DT","Siltux"
"464",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.3205e-05,4.40021e-05,4.40021e-05,4.40021e-05,4.40021e-05,7.46331e-11,3.69329e-05,4.3205e-05,1000,100,6.86581e-05,0.000117837,0.159982,0.729548,7119.54,4.36473e-05,314.9,2.99674e-09,1000,100,"kon_DT","Siltux"
"465",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.3205e-06,4.40021e-06,4.40021e-06,4.40021e-06,4.40021e-06,7.46331e-12,3.69329e-06,4.3205e-06,10000,1000,6.86581e-05,0.000117837,0.159987,0.729548,7119.54,4.36486e-06,314.9,2.99683e-10,10000,1000,"kon_DT","Siltux"
"466",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.3205e-07,4.40021e-07,4.40021e-07,4.40021e-07,4.40021e-07,7.46331e-13,3.69329e-07,4.3205e-07,1e+05,10000,6.86581e-05,0.000117837,0.159987,0.729548,7119.54,4.36488e-07,314.9,2.99684e-11,1e+05,10000,"kon_DT","Siltux"
"467",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.3205e-08,4.40021e-08,4.40021e-08,4.40021e-08,4.40021e-08,7.46331e-14,3.69329e-08,4.3205e-08,1e+06,1e+05,6.86581e-05,0.000117837,0.159987,0.729548,7119.54,4.42698e-08,314.9,3.03948e-12,1e+06,1e+05,"kon_DT","Siltux"
"468",8.75458e-05,6.86581e-05,40.4793,0.000117837,0.16,0.729548,7097.95,4.3205e-09,4.40021e-09,4.40021e-09,4.40021e-09,4.40021e-09,7.46331e-15,3.69329e-09,4.3205e-09,1e+07,1e+06,6.86581e-05,0.000117837,0.159987,0.729548,7119.54,4.36488e-09,314.9,2.99684e-13,1e+07,1e+06,"kon_DT","Siltux"
"469",9.11935e-05,7.28311e-11,39.75,7.29475e-07,1.19598e-05,0.000125,3888.22,1.49698e-08,0.0149713,0.014985,0.014985,0.014985,2.74308e-14,0.0149221,1.49835e-08,9.19231e-07,1e-06,7.2831e-11,7.29475e-07,1.18407e-05,0.000125,3780.82,0.0151427,314.9,1.10286e-12,9.19231e-07,1e-06,"ksynT","Tociliz"
"470",9.11935e-05,7.28311e-10,39.75,7.29475e-06,0.000119598,0.000125,3888.22,1.49698e-07,0.0149713,0.014985,0.014985,0.014985,2.74308e-13,0.0149221,1.49835e-07,9.19231e-06,1e-05,7.2831e-10,7.29475e-06,0.000118407,0.000125,3780.83,0.0151433,314.9,1.10291e-11,9.19231e-06,1e-05,"ksynT","Tociliz"
"471",9.11935e-05,7.28309e-09,39.7501,7.29475e-05,0.00119598,0.000125,3888.22,1.49698e-06,0.0149713,0.014985,0.014985,0.014985,2.74307e-12,0.0149221,1.49835e-06,9.19231e-05,1e-04,7.28309e-09,7.29475e-05,0.00118407,0.000125,3780.82,0.0151434,314.9,1.1029e-10,9.19231e-05,1e-04,"ksynT","Tociliz"
"472",9.11935e-05,7.28297e-08,39.7507,0.000729475,0.0119598,0.000125,3888.22,1.49698e-05,0.0149716,0.0149852,0.0149852,0.0149852,2.74303e-11,0.0149221,1.49835e-05,0.000919231,0.001,7.28297e-08,0.000729475,0.0118407,0.000125,3780.82,0.0151436,314.9,1.1029e-09,0.000919231,0.001,"ksynT","Tociliz"
"473",9.11935e-05,7.28176e-07,39.7573,0.00729475,0.119598,0.000125,3888.22,0.000149698,0.014974,0.0149877,0.0149877,0.0149877,2.74258e-10,0.0149221,0.000149835,0.00919231,0.01,7.28176e-07,0.00729475,0.118407,0.000125,3780.71,0.0151465,314.9,1.10293e-08,0.00919231,0.01,"ksynT","Tociliz"
"474",9.11935e-05,7.26976e-06,39.8229,0.0729476,1.19598,0.000125,3888.22,0.00149698,0.0149988,0.0150125,0.0150125,0.0150125,2.73805e-09,0.014922,0.00149835,0.0919231,0.1,7.26976e-06,0.0729476,1.18407,0.000124996,3779.67,0.0151752,314.9,1.1032e-07,0.0919231,0.1,"ksynT","Tociliz"
"475",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.0149698,0.015246,0.01526,0.01526,0.01526,2.69365e-08,0.014922,0.0149835,0.919231,1,7.15185e-05,0.729477,11.8404,0.000124964,3769.14,0.0154639,314.9,1.10595e-06,0.919231,1,"ksynT","Tociliz"
"476",9.11935e-05,0.000615377,47.0449,7.29487,119.598,0.000125,3888.22,0.149698,0.0177188,0.017735,0.017735,0.017735,2.31773e-07,0.0149218,0.149835,9.19231,10,0.000615377,7.29487,118.379,0.000124631,3664.12,0.0184303,314.9,1.13416e-05,9.19231,10,"ksynT","Tociliz"
"477",9.11935e-05,0.00256874,112.702,72.9523,1195.98,0.000125,3888.22,1.49698,0.0424477,0.0424865,0.0424865,0.0424865,9.67482e-07,0.0149211,1.49835,91.9231,100,0.00256875,72.9523,1180.37,0.000120006,2617.65,0.0591789,314.9,0.000152016,91.9231,100,"ksynT","Tociliz"
"478",9.11935e-05,0.00376323,769.294,729.544,11959.8,0.000125,3888.22,14.9698,0.289744,0.290009,0.290009,0.290009,1.41737e-06,0.0149206,14.9835,919.231,1000,0.00376329,729.544,4257.63,6.85898e-06,18.3255,0.996415,356.9,0.0037498,919.231,1000,"ksynT","Tociliz"
"479",9.11935e-05,0.00394675,7335.23,7295.48,119598,0.000125,3888.22,149.698,2.76271,2.76524,2.76524,2.76524,1.48649e-06,0.0149206,149.835,9192.31,10000,0.00394683,7295.48,10403,6.77202e-07,1.48987,0.999981,314.9,0.00394676,9192.31,10000,"ksynT","Tociliz"
"480",9.11935e-05,0.00396609,72994.6,72954.8,1195980,0.000125,3888.22,1496.98,27.4924,27.5175,27.5175,27.5175,1.49377e-06,0.0149206,1498.35,91923.1,1e+05,0.00396618,72954.8,76092.6,6.80629e-08,0.150505,0.999979,335.9,0.00396609,91923.1,1e+05,"ksynT","Tociliz"
"481",9.11935e-05,0.00396804,729588,729548,11959800,0.000125,3888.22,14969.8,274.789,275.04,275.04,275.04,1.49451e-06,0.0149206,14983.5,919231,1e+06,0.00396812,729548,732697,6.80967e-09,0.0151079,0.999979,314.9,0.00396804,919231,1e+06,"ksynT","Tociliz"
"482",9.11935e-05,7.15185e-05,40.4795,0.729477,11959800,0.000125,3888.22,14743.4,15015.4,15028.9,15028.9,15028.9,0.026529,3.49917,14756.6,7.686e-08,1e-06,7.15185e-05,0.729477,259.618,0.000124228,3771.62,0.331805,314.9,2.37302e-05,7.686e-08,1e-06,"keDT","Tociliz"
"483",9.11935e-05,7.15185e-05,40.4795,0.729477,1195980,0.000125,3888.22,1474.34,1501.54,1502.89,1502.89,1502.89,0.0026529,3.49172,1475.66,7.686e-07,1e-05,7.15185e-05,0.729477,259.591,0.000124228,3771.62,0.331771,314.9,2.37278e-05,7.686e-07,1e-05,"keDT","Tociliz"
"484",9.11935e-05,7.15185e-05,40.4795,0.729477,119598,0.000125,3888.22,147.434,150.155,150.29,150.29,150.29,0.000265291,3.41892,147.567,7.686e-06,1e-04,7.15185e-05,0.729477,259.319,0.000124229,3771.62,0.331426,314.9,2.37031e-05,7.686e-06,1e-04,"keDT","Tociliz"
"485",9.11935e-05,7.15185e-05,40.4795,0.729477,11959.8,0.000125,3888.22,14.7436,15.0157,15.0292,15.0292,15.0292,2.65294e-05,2.82911,14.7569,7.686e-05,0.001,7.15185e-05,0.729477,256.617,0.000124237,3771.57,0.328002,314.9,2.34582e-05,7.686e-05,0.001,"keDT","Tociliz"
"486",9.11935e-05,7.15185e-05,40.4795,0.729477,1195.98,0.000125,3888.22,1.47456,1.50177,1.50313,1.50313,1.50313,2.65331e-06,1.03825,1.47589,0.0007686,0.01,7.15185e-05,0.729477,231.605,0.000124311,3771.35,0.296262,314.9,2.11882e-05,0.0007686,0.01,"keDT","Tociliz"
"487",9.11935e-05,7.15185e-05,40.4795,0.729477,119.598,0.000125,3888.22,0.14766,0.150385,0.15052,0.15052,0.15052,2.65698e-07,0.141827,0.147793,0.007686,0.1,7.15185e-05,0.729477,101.712,0.000124696,3770.07,0.130721,314.9,9.34901e-06,0.007686,0.1,"keDT","Tociliz"
"488",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.0149698,0.015246,0.01526,0.01526,0.01526,2.69365e-08,0.014922,0.0149835,0.07686,1,7.15185e-05,0.729477,11.8404,0.000124964,3769.14,0.0154639,314.9,1.10595e-06,0.07686,1,"keDT","Tociliz"
"489",9.11935e-05,7.15185e-05,40.4795,0.729477,1.19598,0.000125,3888.22,0.00170074,0.00173212,0.00173392,0.00173392,0.00173392,3.06028e-09,0.00170195,0.0017025,0.7686,10,7.15185e-05,0.729477,1.19521,0.000124996,3769.05,0.00177394,314.9,1.2687e-07,0.7686,10,"keDT","Tociliz"
"490",9.11935e-05,7.15185e-05,40.4795,0.729477,0.119598,0.000125,3888.22,0.000373552,0.000380445,0.000381314,0.000381314,0.000381314,6.72165e-10,0.000374426,0.000374405,7.686,100,7.15185e-05,0.729477,0.119832,0.000124999,3769.04,0.000390644,314.9,2.79383e-08,7.686,100,"keDT","Tociliz"
"491",9.11935e-05,7.15185e-05,40.4795,0.729477,0.0119598,0.000125,3888.22,0.000238086,0.00024248,0.000246054,0.000246054,0.000246054,4.2841e-10,0.000241618,0.000241596,76.86,1000,7.15185e-05,0.729477,0.0121385,0.000124999,3769.04,0.00025211,314.9,1.80305e-08,76.86,1000,"keDT","Tociliz"
"492",9.11935e-05,7.15185e-05,40.4795,0.729477,0.00119598,0.000125,3888.22,0.000200401,0.0002041,0.000232528,0.000232525,0.000232528,3.606e-10,0.000228337,0.000228315,768.6,10000,7.15185e-05,0.729477,0.0013675,0.000124999,3769.04,0.000238254,314.9,1.70396e-08,768.6,10000,"keDT","Tociliz"
"493",9.11935e-05,7.15185e-05,40.4795,0.729477,0.000119598,0.000125,3888.22,9.51809e-05,9.69387e-05,0.000231175,0.000231143,0.000231175,1.7127e-10,0.000227009,0.000226987,7686,1e+05,7.15185e-05,0.729477,0.000290379,0.000124999,3769.04,0.000236868,314.9,1.69405e-08,7686,1e+05,"keDT","Tociliz"
"494",9.11935e-05,7.15185e-05,40.4795,0.729477,1.19598e-05,0.000125,3888.22,1.52868e-05,1.55693e-05,0.00023104,0.000230721,0.00023104,2.75076e-11,0.000226876,0.000226854,76860,1e+06,7.15185e-05,0.729477,0.000182667,0.000124999,3769.04,0.00023673,314.9,1.69306e-08,76860,1e+06,"keDT","Tociliz"
"495",91.1935,0.000331497,8.73322,0.729217,11.9598,0.000125,3888.22,0.0134361,0.0163417,0.0163567,0.0163567,0.0163567,6.20302e-07,0.0149273,0.0149835,5e-06,1e-06,0.000331497,0.729217,11.8404,0.000124826,3769.16,0.0161306,314.9,5.34725e-06,5e-06,1e-06,"koff_TL","Tociliz"
"496",9.11935,0.000331486,8.7335,0.729217,11.9598,0.000125,3888.22,0.0148008,0.0163417,0.0163566,0.0163566,0.0163566,6.20259e-07,0.0149273,0.0149835,5e-05,1e-05,0.000331486,0.729217,11.8404,0.000124826,3769.16,0.0161306,314.9,5.34706e-06,5e-05,1e-05,"koff_TL","Tociliz"
"497",0.911935,0.000331377,8.73636,0.729217,11.9598,0.000125,3888.22,0.0149527,0.0163412,0.0163561,0.0163561,0.0163561,6.19835e-07,0.0149273,0.0149835,5e-04,1e-04,0.000331377,0.729217,11.8404,0.000124826,3769.16,0.0161303,314.9,5.34521e-06,5e-04,1e-04,"koff_TL","Tociliz"
"498",0.0911935,0.000330297,8.76493,0.729218,11.9598,0.000125,3888.22,0.0149681,0.0163363,0.0163513,0.0163513,0.0163513,6.15617e-07,0.0149273,0.0149835,0.005,0.001,0.000330297,0.729218,11.8404,0.000124827,3769.16,0.0161275,314.9,5.32686e-06,0.005,0.001,"koff_TL","Tociliz"
"499",0.00911935,0.00031987,9.05066,0.729228,11.9598,0.000125,3888.22,0.0149696,0.0162894,0.0163043,0.0163043,0.0163043,5.75703e-07,0.0149271,0.0149835,0.05,0.01,0.00031987,0.729228,11.8404,0.000124833,3769.14,0.0161001,314.9,5.14994e-06,0.05,0.01,"koff_TL","Tociliz"
"500",0.000911935,0.000243119,11.9079,0.729305,11.9598,0.000125,3888.22,0.0149698,0.0159521,0.0159667,0.0159667,0.0159667,3.25689e-07,0.0149255,0.0149835,0.5,0.1,0.000243119,0.729305,11.8404,0.000124874,3769.14,0.0158999,314.9,3.86557e-06,0.5,0.1,"koff_TL","Tociliz"
"501",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.0149698,0.015246,0.01526,0.01526,0.01526,2.69365e-08,0.014922,0.0149835,5,1,7.15185e-05,0.729477,11.8404,0.000124964,3769.14,0.0154639,314.9,1.10595e-06,5,1,"koff_TL","Tociliz"
"502",9.11935e-06,8.87519e-06,326.194,0.729539,11.9598,0.000125,3888.22,0.0149698,0.0150035,0.0150172,0.0150172,0.0150172,4.08221e-10,0.0149207,0.0149835,50,10,8.87519e-06,0.729539,11.8405,0.000124996,3769.15,0.0153088,314.9,1.35868e-07,50,10,"koff_TL","Tociliz"
"503",9.11935e-07,9.09433e-07,3183.34,0.729547,11.9598,0.000125,3888.22,0.0149698,0.0149732,0.0149869,0.0149869,0.0149869,4.27764e-12,0.0149206,0.0149835,500,100,9.09433e-07,0.729547,11.8405,0.000125,3769.16,0.0152892,314.9,1.39045e-08,500,100,"koff_TL","Tociliz"
"504",9.11935e-08,9.11695e-08,31754.8,0.729548,11.9598,0.000125,3888.22,0.0149698,0.01497,0.0149837,0.0149837,0.0149837,4.29795e-14,0.0149206,0.0149835,5000,1000,9.11684e-08,0.729548,11.8405,0.000125,3769.15,0.0152872,314.9,1.39371e-09,5000,1000,"koff_TL","Tociliz"
"505",9.11935e-09,9.11099e-09,317469,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0149832,0.0149969,0.0149969,0.0149969,4.29999e-16,0.0149206,0.0149835,50000,10000,9.1191e-09,0.729548,11.8405,0.000125,3769.14,0.0152871,314.9,1.39404e-10,50000,10000,"koff_TL","Tociliz"
"506",9.11935e-10,8.79934e-10,3174610,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0155142,0.0155283,0.0155283,0.0155283,4.30019e-18,0.0149206,0.0149835,5e+05,1e+05,9.11933e-10,0.729548,11.8405,0.000125,3769.14,0.015287,314.9,1.39408e-11,5e+05,1e+05,"koff_TL","Tociliz"
"507",9.11935e-11,0,31746000,0.729548,11.9598,0.000125,3888.22,0.0149698,Inf,Inf,Inf,Inf,4.30021e-20,0.0149206,0.0149835,5e+06,1e+06,9.11935e-11,0.729548,11.8405,0.000124999,3769.14,10.3897,314.9,9.47477e-10,5e+06,1e+06,"koff_TL","Tociliz"
"508",9.11935e-11,0,39746000,0.729548,11.9598,0.000125,3888.22,0.0149698,Inf,Inf,Inf,Inf,2.74335e-20,0.0149206,0.0149835,5e-06,1e-06,7.28383e-11,0.729548,11.8405,0.000125,3769.15,0.015188,314.9,1.10627e-12,5e-06,1e-06,"kon_TL","Tociliz"
"509",9.11935e-10,5.86623e-10,3974600,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0185873,0.0186043,0.0186043,0.0186043,2.74335e-18,0.0149206,0.0149835,5e-05,1e-05,7.28383e-10,0.729548,11.8405,0.000125,3769.15,0.015188,314.9,1.10627e-11,5e-05,1e-05,"kon_TL","Tociliz"
"510",9.11935e-09,7.29612e-09,397461,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0149446,0.0149582,0.0149582,0.0149582,2.74335e-16,0.0149206,0.0149835,5e-04,1e-04,7.28381e-09,0.729548,11.8405,0.000125,3769.15,0.0151881,314.9,1.10627e-10,5e-04,1e-04,"kon_TL","Tociliz"
"511",9.11935e-08,7.28352e-08,39746.8,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0149704,0.0149841,0.0149841,0.0149841,2.7433e-14,0.0149206,0.0149835,0.005,0.001,7.28369e-08,0.729548,11.8405,0.000125,3769.15,0.0151883,314.9,1.10627e-09,0.005,0.001,"kon_TL","Tociliz"
"512",9.11935e-07,7.28249e-07,3975.34,0.729548,11.9598,0.000125,3888.22,0.0149698,0.0149726,0.0149862,0.0149862,0.0149862,2.74285e-12,0.0149206,0.0149835,0.05,0.01,7.28248e-07,0.729548,11.8405,0.000125,3769.15,0.0151908,314.9,1.10627e-08,0.05,0.01,"kon_TL","Tociliz"
"513",9.11935e-06,7.27041e-06,398.194,0.729541,11.9598,0.000125,3888.22,0.0149698,0.0149974,0.0150111,0.0150111,0.0150111,2.7383e-10,0.0149207,0.0149835,0.5,0.1,7.27041e-06,0.729541,11.8405,0.000124996,3769.15,0.0152156,314.9,1.10624e-07,0.5,0.1,"kon_TL","Tociliz"
"514",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.0149698,0.015246,0.01526,0.01526,0.01526,2.69365e-08,0.014922,0.0149835,5,1,7.15185e-05,0.729477,11.8404,0.000124964,3769.14,0.0154639,314.9,1.10595e-06,5,1,"kon_TL","Tociliz"
"515",0.000911935,0.000614982,4.7075,0.728933,11.9598,0.000125,3888.22,0.0149698,0.0177301,0.0177464,0.0177464,0.0177464,2.31624e-06,0.0149331,0.0149835,50,10,0.000614982,0.728933,11.8403,0.000124642,3769.16,0.0179371,314.9,1.1031e-05,50,10,"kon_TL","Tociliz"
"516",0.00911935,0.00256558,1.12841,0.726983,11.9598,0.000125,3888.22,0.0149696,0.0424997,0.0425389,0.0425385,0.0425389,9.66283e-05,0.014973,0.0149835,500,100,0.00256558,0.726983,11.8393,0.000121509,3769.17,0.0419181,314.9,0.000107544,500,100,"kon_TL","Tociliz"
"517",0.0911935,0.00376222,0.7695,0.725786,11.9598,0.000125,3888.22,0.0149681,0.289795,0.290087,0.29006,0.290087,0.00141686,0.0149976,0.0149835,5000,1000,0.00376222,0.725786,11.8308,9.72178e-05,3769.17,0.228808,314.9,0.000860827,5000,1000,"kon_TL","Tociliz"
"518",0.911935,0.00394664,0.733544,0.725602,11.9598,0.000125,3888.22,0.0149527,2.76028,2.76532,2.7628,2.76532,0.0148509,0.0150014,0.0149835,50000,10000,0.00394664,0.725602,11.8019,3.27661e-05,3769.21,0.735644,314.9,0.00290332,50000,10000,"kon_TL","Tociliz"
"519",9.11935,0.00396608,0.729948,0.725582,11.9598,0.000125,3888.22,0.0148008,27.2441,27.5176,27.2688,27.5176,0.148027,0.0150018,0.0149835,5e+05,1e+05,0.00396608,0.725582,11.7834,4.31925e-06,3769.22,0.964869,314.9,0.00382675,5e+05,1e+05,"kon_TL","Tociliz"
"520",91.1935,0.00396804,0.729588,0.72558,11.9598,0.000125,3888.22,0.0134361,251.83,275.04,252.041,275.04,1.36964,0.0150018,0.0149835,5e+06,1e+06,0.00396804,0.72558,11.7804,4.46267e-07,3769.21,0.996366,314.9,0.00395362,5e+06,1e+06,"kon_TL","Tociliz"
"521",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.000226851,0.000231037,0.00023104,0.00023104,0.00023104,4.08192e-10,0.000225923,0.000226854,5e-06,1e-06,7.15185e-05,0.729477,11.958,0.000124999,3769.02,0.000236731,314.9,1.69307e-08,5e-06,1e-06,"koff_DT","Tociliz"
"522",9.11935e-05,7.15185e-05,40.4795,0.729477,11.9598,0.000125,3888.22,0.000226983,0.000231172,0.000231175,0.000231175,0.000231175,4.08431e-10,0.000226056,0.000226987,5e-05,1e-05,7.15185e-05,0.729477,11.958,0.000124999,3769.02,0.00023687,314.9,1.69406e-08,5e-05,1e-05,"koff_DT","Tociliz"
